Data	T min (°c)	T media (°c)	T max (°c)	Pioggia (mm)	Punto rugiada (°c) 	Umidità (%) 	Vento media (km/h)	Ventomax (km/h) 	Raffica (km/h)	Pressione slm (mb)	Pressione media (mb) 
16/03/2006	4	5.1	6.2	15	2.4	83	2	9	0	0	0
17/03/2006	1	6.2	11.4	0	-1.3	59	4	15	0	0	0
18/03/2006	0.8	6.5	12.4	0	-2.3	53	4	13	0	0	0
19/03/2006	4.4	5.4	6.2	10	0.3	70	2	9	0	0	0
20/03/2006	4.8	7.7	10.6	10	4.5	80	0	0	0	0	0
21/03/2006	7.6	10.8	14	4.1	7.9	82	7	26	0	0	0
22/03/2006	9	10.1	12	8.9	8.4	89	1	5	0	0	0
23/03/2006	3	9.4	14.2	0.5	4.9	73	2	9	0	0	0
24/03/2006	1	6.2	10.2	2	3.1	80	0	5	0	0	0
25/03/2006	6.8	9.8	14.2	1	7.5	86	2	11	0	0	0
26/03/2006	5.8	10.3	16	0	7.4	82	2	9	0	1023	993
27/03/2006	6.6	13.1	19.2	0	8.9	76	5	15	0	1023	993
28/03/2006	5.4	11.8	17.4	10	8.8	82	9	22	0	0	0
29/03/2006	9	12	16.8	0	4.3	59	14	28	0	0	0
30/03/2006	2.8	11.5	17.8	0	4	60	6	22	35	0	0
31/03/2006	5.4	12.8	19.2	0	7.1	68	4	11	0	0	0
01/04/2006	5	13.6	21.6	0	7	64	2	9	0	0	0
02/04/2006	7.4	15.2	21.4	0	7.2	59	2	15	0	0	0
03/04/2006	8	13.2	19.4	10	7.7	69	4	15	31	0	0
04/04/2006	3.4	12.1	19.8	0	-0.9	41	3	15	0	0	0
05/04/2006	3	11.2	16.4	1	5.3	67	12	31	47	0	0
06/04/2006	8	12.7	18.2	9.9	8.6	76	7	24	0	0	0
07/04/2006	4.8	10	16	0	1.1	54	4	11	0	0	0
08/04/2006	1	10.1	17.8	0	2.8	60	3	15	0	0	0
09/04/2006	3.4	12.6	20.2	0	5.7	63	4	15	0	0	0
10/04/2006	8	14.2	20.2	0	8.9	70	8	26	0	0	0
11/04/2006	5	11	15.6	10	4.3	63	12	29	0	0	0
12/04/2006	0.4	9.3	16.4	0	1.1	56	3	11	0	0	0
13/04/2006	2.4	10.4	17	0	-2.2	41	3	13	0	0	0
14/04/2006	0.2	10.6	20.4	0	1.1	52	7	24	0	0	0
15/04/2006	3.8	12.6	20.2	0	5.2	61	6	24	0	0	0
16/04/2006	9.4	12.7	18	2	8.4	75	1	11	0	0	0
17/04/2006	5	13.8	21.4	0	8	68	2	9	0	0	0
18/04/2006	10.8	13.4	16.8	3.1	9.8	79	7	21	0	0	0
19/04/2006	11.8	15.1	19.6	5.1	8.2	63	5	17	0	0	0
20/04/2006	7	14.1	22	0.8	7.8	66	2	11	0	0	0
21/04/2006	6.8	13.8	21.6	0.5	6.9	63	2	15	0	0	0
22/04/2006	4	14.8	24	0	4.2	49	2	8	0	0	0
23/04/2006	5.6	14.9	23.4	0	5.2	52	4	15	0	0	0
24/04/2006	5.8	16.4	26.4	0	6.6	52	2	13	0	0	0
25/04/2006	7.8	17.2	25.4	0	8.9	58	6	17	0	0	0
26/04/2006	11	15.6	22.2	0.8	11.2	75	2	18	0	0	0
27/04/2006	9.8	12.9	16.2	0.5	9.5	80	2	11	0	0	0
28/04/2006	10	13.7	20	0.5	9.9	78	4	15	0	0	0
29/04/2006	10	14.5	21.6	10	11	79	2	11	0	0	0
30/04/2006	11.8	13.9	19.2	15	10.8	82	3	18	0	0	0
01/05/2006	6.8	14.3	20.2	0	8.5	68	2	13	0	0	0
02/05/2006	8.8	15.5	22	0	9.4	67	2	11	0	0	0
03/05/2006	8.2	16.5	23.8	0	6.4	51	7	17	0	0	0
04/05/2006	9	17.1	25	0	5.5	46	7	17	0	0	0
05/05/2006	9.8	16	22.4	0	4.8	47	8	13	0	0	0
06/05/2006	5.4	15.1	24	0	3.4	45	2	8	0	0	0
07/05/2006	6.8	15.4	24	0	7.2	58	2	11	0	0	0
08/05/2006	8.6	15.1	21.4	1	11.1	77	2	11	29	0	0
09/05/2006	10	13.4	19.2	13	7.7	68	8	28	29	0	0
10/05/2006	6.6	11.6	18	0	5.6	67	2	11	0	0	0
11/05/2006	9.6	13.6	19.8	1.5	8.9	73	2	8	0	0	0
12/05/2006	5.2	15.9	25	0	6.6	54	4	17	0	0	0
13/05/2006	7.8	16.4	23.4	0	6.2	51	6	18	0	0	0
14/05/2006	10	14.7	18.8	0.5	8.6	67	2	9	0	0	0
15/05/2006	7.6	17.4	26	0	7.9	54	1	8	0	0	0
16/05/2006	8.6	16.8	27	0	9	60	2	11	0	0	0
17/05/2006	9.8	18.2	25.4	0	7.7	50	4	15	0	0	0
18/05/2006	7.8	19.6	29.8	0	9.2	51	4	15	0	0	0
19/05/2006	12	19.7	28.2	0	11.2	58	5	17	0	0	0
20/05/2006	10.6	17.5	23.8	0	9.9	61	8	28	48	0	0
21/05/2006	11.6	19	25.8	0	10.9	59	9	24	0	0	0
22/05/2006	10.4	20.1	29.6	0	11.3	57	4	15	0	0	0
23/05/2006	11.4	18.7	27.8	10	13.2	70	3	21	0	0	0
24/05/2006	10	16.4	21	2	11.6	73	3	13	0	0	0
25/05/2006	6.6	16.8	25	0	6.3	50	3	13	0	0	0
26/05/2006	5.8	17.8	28.2	0	8.3	54	3	8	0	0	0
27/05/2006	9.6	19.8	29	0	9.7	52	2	9	0	0	0
28/05/2006	11.4	20.3	29.2	0	12.2	60	6	18	26	0	0
29/05/2006	11	18.2	24	0	12.2	68	4	15	0	0	0
30/05/2006	7	13.1	22.2	6.1	7.3	68	9	24	0	0	0
31/05/2006	3.2	11.8	20	10	3.2	56	8	22	29	0	0
01/06/2006	8	13.2	18.4	8.9	3.2	51	9	24	42	0	0
02/06/2006	5	11.4	15.6	1	5.2	66	10	21	42	0	0
03/06/2006	8.8	12.8	16	0	4.8	58	4	13	0	0	0
04/06/2006	9.6	15.7	23.2	0	5.9	52	4	28	47	0	0
05/06/2006	6.8	14.9	24	0.5	8.8	67	4	34	0	0	0
06/06/2006	11	14.6	22	2	10.7	77	2	11	0	0	0
07/06/2006	9	15.1	20.4	0	3.1	44	7	18	0	0	0
08/06/2006	5	15	22.6	0	2.8	44	5	15	0	0	0
09/06/2006	5.4	15.4	23	0	3.3	44	5	17	0	0	0
10/06/2006	5.6	16.9	25	0	5.1	46	2	17	0	0	0
11/06/2006	11	16.9	22	0	6.6	51	7	17	0	0	0
12/06/2006	9	17.8	25.2	0	7.4	51	6	13	0	0	0
13/06/2006	8.4	20.6	29	0	8.8	47	3	13	0	0	0
14/06/2006	11.4	20.7	29	0	9.1	47	4	11	0	0	0
15/06/2006	9.8	20	31.4	0	8.3	47	4	17	0	0	0
16/06/2006	9.8	20.5	29	0	8.6	46	3	13	0	0	0
17/06/2006	12.4	22.2	32.2	0	10.7	48	3	13	0	0	0
18/06/2006	16	24.1	33	0	9.8	40	4	13	0	0	0
19/06/2006	13.6	23.9	31.8	0	11.3	45	4	15	0	1020	992
20/06/2006	13.6	25.3	35.4	0	11.5	42	3	9	0	0	0
21/06/2006	13	24.2	34	0	11.6	45	1	9	0	0	0
22/06/2006	14.8	22.6	32.2	10	13.3	56	3	15	0	0	0
23/06/2006	13.8	24.7	33.4	0	13.9	51	3	11	0	0	0
24/06/2006	14.8	26	34.8	0	14.3	48	3	11	0	0	0
25/06/2006	15	27.2	37.4	0	16.1	51	4	15	0	0	0
26/06/2006	16.4	26.7	35.4	0	15	49	4	13	0	0	0
27/06/2006	17.6	27.1	35.2	0	15.8	50	3	9	0	0	0
28/06/2006	17.6	26.8	35.4	0	15.6	50	3	15	0	0	0
29/06/2006	18.2	27.2	35.2	0	15.4	48	6	15	0	0	0
30/06/2006	18.8	26.8	34.8	0	15.1	49	4	17	0	0	0
01/07/2006	16	25.9	32.8	0	13.3	46	5	11	0	0	0
02/07/2006	21	26	32	0	13.7	47	5	9	0	0	0
03/07/2006	17.6	25.6	31.4	0	14.6	51	7	13	0	0	0
04/07/2006	17.8	24.3	31	0	13.7	52	7	13	0	0	0
05/07/2006	15	24.8	32.6	0	12.8	47	3	11	0	0	0
06/07/2006	17.2	25.2	32.6	0	16.4	58	4	22	0	0	0
07/07/2006	15	19.6	30	20.1	15.5	77	4	18	0	0	0
08/07/2006	14	20.4	26.4	7.1	14.3	68	2	11	0	0	0
09/07/2006	14.6	23	31.4	0	13.6	55	2	9	0	0	0
10/07/2006	15	24.3	32.4	0	12.9	49	3	13	0	0	0
11/07/2006	16.8	26.8	33.2	0	13.7	44	4	9	0	0	0
12/07/2006	14.8	25.7	33	0	12.5	44	5	17	0	0	0
13/07/2006	16.4	25.4	33.2	0	13.8	49	4	13	0	0	0
14/07/2006	16.6	25.6	33.2	0	13.1	46	4	13	0	0	0
15/07/2006	16.4	25.8	33.4	0	14.1	48	5	13	0	0	0
16/07/2006	18.8	24.9	30.4	0	13	48	8	18	0	0	0
17/07/2006	14.6	23.1	30.8	0	9.8	43	6	17	0	0	0
18/07/2006	13	23.8	31.4	0	9.9	41	9	18	0	0	0
19/07/2006	10.2	20	34	0	8.8	48	2	9	0	1020	992
20/07/2006	13.2	27.8	36.8	0	8.2	29	2	11	0	1022	992
21/07/2006	14.8	26.6	36.8	0	10.9	37	4	18	0	0	0
22/07/2006	16	27.4	36.8	0	14.3	45	3	24	0	0	0
23/07/2006	18	26.5	37.2	0	16.2	53	2	9	24	0	0
24/07/2006	17.8	24.3	35.8	0.5	17.2	65	2	13	0	1016	988
25/07/2006	17.8	25.5	35.8	0	16.5	58	2	13	0	0	0
26/07/2006	17.8	25.1	35	10	17.6	63	2	21	0	0	0
27/07/2006	18	24.8	35.6	1	17.5	64	3	21	0	0	0
28/07/2006	16	26.2	35.4	0	15.3	51	6	21	0	1011	983
29/07/2006	18	22.3	31	2	15.8	67	2	13	0	0	0
30/07/2006	14.8	24.8	33.8	0	13.9	51	2	9	0	0	0
31/07/2006	17.8	26.5	36	0	14	46	3	18	0	0	0
01/08/2006	17.6	25.9	33	0	15.8	54	5	24	0	0	0
02/08/2006	17.6	25.5	32.6	0	14.9	52	6	17	0	0	0
03/08/2006	16	21.3	28	7.1	17.4	78	9	24	41	1004	975
04/08/2006	14.6	21.1	28.6	0	9.5	47	5	18	0	1005	976
05/08/2006	10	19.7	29.4	0	8.8	49	3	21	0	1010	981
06/08/2006	11	21.1	30.6	0.8	10.2	50	4	18	37	1013	984
07/08/2006	12.8	22.2	30	0	12.2	53	7	18	0	0	0
08/08/2006	15	20.6	29.2	0	13	62	3	18	0	0	0
09/08/2006	16	20.3	27.6	0.5	13.3	64	5	15	0	0	0
10/08/2006	13	20.4	28	2.8	13.2	63	2	8	0	0	0
11/08/2006	12	20.4	29.2	10	14.7	70	4	11	0	1008	979
12/08/2006	15	19.9	27.4	0.8	12.1	61	11	37	57	1006	977
13/08/2006	11	18.8	25.6	3.1	9.6	55	4	11	0	1008	979
14/08/2006	14.6	19.8	26.4	10	10.6	55	11	28	44	1012	983
15/08/2006	14.8	21.7	28.8	0	13.1	58	5	17	0	1015	986
16/08/2006	14.8	22.9	31	0	14.1	58	7	24	0	0	0
17/08/2006	16	23.8	31.8	10	15.7	60	7	21	0	0	0
18/08/2006	18	24.9	30.4	10	15.7	57	13	28	0	0	0
19/08/2006	15	24.8	32.6	0	13.3	49	5	18	0	0	0
20/08/2006	20	24	30.4	10	17.5	67	4	17	0	0	0
21/08/2006	15.8	22.7	30.4	0.8	12.4	52	4	13	0	0	0
22/08/2006	13.8	22.1	32	0	11.6	51	3	18	0	1015	986
23/08/2006	11.4	22.4	31	0	10.4	47	4	13	0	0	0
24/08/2006	15.8	22.6	28.2	0	13.4	56	6	21	0	1012	984
25/08/2006	15	21.1	27.6	0	13.9	63	6	15	34	1008	980
26/08/2006	13.8	19.5	28	0.8	13.7	69	3	17	0	1009	980
27/08/2006	11	17.1	26.8	4.1	13.4	79	3	11	0	1011	982
28/08/2006	10.8	18.9	28.4	0	11.8	63	8	22	0	1012	983
29/08/2006	17.6	19.9	25.4	10	12.8	64	7	28	0	1008	979
30/08/2006	12	18.2	24.4	7.1	8	51	5	11	0	1009	980
31/08/2006	6.6	17.5	26.4	0	4.1	41	2	8	0	1021	992
01/09/2006	8.6	19.7	28.2	0	5.1	38	4	11	0	1021	992
02/09/2006	8.2	18.4	28.4	0	5.8	44	3	18	0	1019	990
03/09/2006	9.8	19.3	30	0	9.4	53	1	5	0	1021	992
04/09/2006	12.8	23.4	33	0	12.3	50	5	18	0	1024	996
05/09/2006	13.4	22.2	32.8	0	11.7	51	3	15	0	1023	994
06/09/2006	13.2	24.8	35.4	0	12.8	47	3	9	0	1018	990
07/09/2006	15.8	25	34.8	0	12.6	46	3	11	0	1017	988
08/09/2006	15	24	33	0	13.2	51	3	13	0	0	0
09/09/2006	17	22.9	29.8	0	10.4	45	12	18	34	0	0
10/09/2006	10.4	19.8	29.8	0	6.3	41	5	13	0	0	0
11/09/2006	8.8	20.7	30.4	0	6.5	40	1	13	0	0	0
12/09/2006	11.6	20.9	30.4	0	11.1	53	2	9	0	1020	991
13/09/2006	12.6	21.3	29.8	0	11.6	54	3	13	0	1019	990
14/09/2006	13.4	18.3	23.4	10	14.8	80	2	13	0	1014	985
15/09/2006	16	20.6	26.6	24.9	15.1	71	5	15	0	1007	978
16/09/2006	14.8	18	21	20.1	14.4	79	2	18	0	1008	979
17/09/2006	14.6	15.6	18	48	14.6	94	14	29	0	1008	979
18/09/2006	14	17.4	23.4	3.1	13.8	79	0	5	0	1011	982
19/09/2006	10.8	18.7	25	10	13.3	71	1	8	0	1013	984
20/09/2006	11.8	18.8	26.8	0	11.6	63	2	9	0	1017	988
21/09/2006	11.4	20	27.4	0	9.7	51	3	11	0	1020	990
22/09/2006	9.8	18.2	26.4	0	10.9	62	0	5	0	0	0
23/09/2006	11	18.2	25.6	0	10.2	60	4	13	0	0	0
24/09/2006	13.8	19.1	24.8	0	10.4	57	0	2	0	0	0
25/09/2006	13	15.8	18.4	7.9	14.3	91	0	0	0	0	0
26/09/2006	15	17.7	20.4	3.8	12.9	73	5	18	0	0	0
27/09/2006	14	19.7	24.8	0	10.3	55	6	15	0	0	0
28/09/2006	9.6	17.5	24.4	0	10.9	65	1	5	0	0	0
29/09/2006	8.6	15.9	23.8	0	10.5	70	1	11	0	0	0
30/09/2006	8.8	16.5	24.4	0	11	70	2	9	0	0	0
01/10/2006	12.6	17.7	24.4	0	14.3	80	2	8	0	0	0
02/10/2006	14.6	19.8	26	0	15.2	75	4	13	0	0	0
03/10/2006	17	20.7	25	0	16.3	76	11	28	0	0	0
04/10/2006	14	18.3	21	7.9	14.1	76	8	22	0	0	0
05/10/2006	10	15.8	22.4	0	10.2	69	1	9	0	0	0
06/10/2006	8	15.8	22.8	0	8.4	61	1	8	0	0	0
07/10/2006	6.8	12.6	18.8	3.1	10.6	88	2	9	0	0	0
08/10/2006	9.2	14.9	20.4	0.5	8.1	64	5	15	0	0	0
09/10/2006	6.8	13.3	22.4	0	6.9	65	2	11	0	1022	993
10/10/2006	5	13.9	23.6	0	6.5	61	2	9	0	0	0
11/10/2006	5	13.5	22.8	0	7.4	67	0	5	0	0	0
12/10/2006	6	12	22.4	0	9.6	85	0	0	0	0	0
13/10/2006	6	14.6	23.8	0	7.8	64	2	9	0	0	0
14/10/2006	10.8	16.1	21.4	0	8.9	62	4	13	0	0	0
15/10/2006	7.8	13.8	20.6	0	7.9	68	5	15	0	0	0
16/10/2006	5.6	12.7	19.4	0	5.3	61	5	18	0	0	0
17/10/2006	5	12.1	18.6	0	4.5	60	4	11	0	0	0
18/10/2006	1	9.4	17.8	0	5.2	75	0	0	0	0	0
19/10/2006	5.4	10.8	16.2	3.1	8.6	86	0	5	0	0	0
20/10/2006	10.8	14.3	18	21.1	12.9	91	0	8	0	0	0
21/10/2006	14	15.2	17.6	45.7	14.4	95	0	4	0	0	0
22/10/2006	13	16.2	20	0	14.3	89	1	5	0	0	0
23/10/2006	12.2	17.3	22.2	0	14.9	86	3	11	0	0	0
24/10/2006	15.4	18.9	23.4	0	15.7	82	8	24	0	0	0
25/10/2006	12	15.8	21	0	13.4	86	0	4	0	0	0
26/10/2006	9.6	15.6	23	0	12.6	82	0	5	0	0	0
27/10/2006	8.8	15.6	23	0	12.4	81	1	9	0	0	0
28/10/2006	8	13.9	21.6	0	11.4	85	0	0	0	0	0
29/10/2006	8	13.8	22	0	10.9	83	0	0	0	0	0
30/10/2006	7	12.7	21.2	0	5.5	61	4	18	0	0	0
31/10/2006	4	11.6	20	0	5.3	65	1	8	0	0	0
01/11/2006	7.8	11.2	13.4	7.6	10.7	97	0	0	0	0	0
02/11/2006	1	8.9	13.4	0	0.3	55	8	22	39	0	0
03/11/2006	-3	3	10.6	0	-3.4	63	2	11	0	0	0
04/11/2006	-4	2.9	11.4	0	-2.6	67	0	0	0	0	0
05/11/2006	-2	4.2	9	0	0.9	79	0	0	0	0	0
06/11/2006	3	8.8	16.6	0	6.7	87	1	15	0	0	0
07/11/2006	1.8	6.9	15	0	5.9	93	0	4	0	0	0
08/11/2006	3.6	8.9	15	0	7.8	93	0	5	0	0	0
09/11/2006	6.4	11.7	15	0	10.1	90	0	4	0	0	0
10/11/2006	4	10.6	16.4	0	6.2	74	4	21	39	0	0
11/11/2006	-0.4	7.8	14	0	1.7	65	2	9	0	0	0
12/11/2006	7	9.9	15.2	0	8.1	89	0	4	0	0	0
13/11/2006	4	8.3	16.4	0	4.5	77	0	4	0	0	0
14/11/2006	2.8	8.5	16	0	6.3	86	0	5	0	0	0
15/11/2006	6	10.1	12.6	0	9.2	94	0	0	0	0	0
16/11/2006	5	10.9	15.4	0	9.1	89	0	5	0	0	0
17/11/2006	7.8	11.6	16.4	0	10.7	94	0	9	0	0	0
18/11/2006	7.6	12.2	18.8	14	10.5	89	3	28	47	0	0
19/11/2006	6	10.4	14.2	0	9.7	95	0	4	0	1026	996
20/11/2006	9	11.5	16.4	10	9.8	89	0	8	0	1020	991
21/11/2006	4.2	9.3	12	2	8.2	93	6	21	0	1014	984
22/11/2006	6.4	9.2	12	26.2	6.4	83	6	18	0	0	0
23/11/2006	0.6	6.5	12.6	0	4.2	85	0	5	0	0	0
24/11/2006	5	9.6	11.2	10	7.8	89	0	0	0	0	0
25/11/2006	7.8	12.4	17	0	10.6	89	0	0	0	0	0
26/11/2006	7	10.3	16	0	9.4	94	1	9	0	0	0
27/11/2006	7	8.3	10	0	7.9	97	0	4	0	0	0
28/11/2006	4	6.5	8.6	0	6.4	99	0	4	0	0	0
29/11/2006	4	5.7	7.6	0	5.7	100	0	0	0	0	0
30/11/2006	0.4	7.1	14.4	0	3.6	78	4	17	0	0	0
01/12/2006	-0.4	5.1	13.4	0	2.7	84	0	0	0	0	0
02/12/2006	-2	2.8	8	0	2.6	99	0	8	0	0	0
03/12/2006	3.6	5.2	8.8	0	4.9	98	0	2	0	0	0
04/12/2006	3.4	9.1	14.4	0	8.1	93	2	17	0	0	0
05/12/2006	7	12.6	16.4	10	11	90	2	13	0	0	0
06/12/2006	6	11.8	16.8	0	9.6	86	5	21	0	0	0
07/12/2006	6	11.7	17	0	8.4	80	1	5	0	0	0
08/12/2006	5.8	10.8	15	3.1	8.7	87	8	29	48	0	0
09/12/2006	8	10.6	13	32	7.6	82	16	39	50	0	0
10/12/2006	4	7.8	13.2	0	5.7	87	2	11	0	0	0
11/12/2006	-0.8	5.6	12	0	1.8	76	1	5	0	0	0
12/12/2006	-2.4	2.6	10.4	0	-0.4	81	0	4	0	0	0
13/12/2006	0.2	3.6	9.6	0	-1.2	71	1	5	0	1029	998
14/12/2006	1	6.3	14.6	0	-3	51	1	8	0	0	0
15/12/2006	-0.2	4.8	13	0	1.7	80	0	0	0	0	0
16/12/2006	0.8	5.9	12	10	3.9	87	0	0	0	0	0
17/12/2006	6.8	8.6	10	10.2	7.9	95	0	0	0	0	0
18/12/2006	8	9.3	12	0.5	6.8	84	3	11	0	0	0
19/12/2006	5	7.1	8.8	10	0	0	14	21	37	0	0
20/12/2006	4	5.7	8	0	-2.8	54	0	0	0	0	0
21/12/2006	3.6	5.8	7.4	10	-1.1	61	0	0	0	0	0
22/12/2006	5	6.6	9.2	0	-2.1	54	0	0	0	0	0
23/12/2006	4	6.2	9.4	0	-3.5	50	4	22	0	0	0
24/12/2006	2	6.1	13.4	0	-5.1	44	0	0	0	0	0
25/12/2006	2.6	8.8	14.8	0	-1.8	47	0	0	0	0	0
26/12/2006	2.8	8	13.2	0	-1.4	51	6	15	0	0	0
27/12/2006	-4	1.3	9	0	-1.7	80	0	0	0	0	0
28/12/2006	-3.4	0.8	4.6	0	-0.2	93	0	0	0	0	0
29/12/2006	2.6	6.1	11.8	0	3.7	85	0	8	0	0	0
30/12/2006	1.6	5.9	10	10	4.6	91	0	0	0	0	0
31/12/2006	7	8.7	11.4	0.5	7	89	0	0	0	0	0
01/01/2007	8.4	10.9	13.2	0	8.4	85	0	0	0	0	0
02/01/2007	4	10.8	13	0	-0.6	45	0	0	0	0	0
03/01/2007	-3	2.3	12	0	-5.2	58	0	0	0	0	0
04/01/2007	-4.2	0.8	5	0	-2.2	80	0	0	0	0	0
05/01/2007	-1	4.9	12	0	0.7	74	0	0	0	0	0
06/01/2007	-2.4	2.9	10	0	1	87	0	0	0	1029	998
07/01/2007	4	7.6	10	0.5	6.5	93	0	0	0	0	0
08/01/2007	7.6	8.6	11.2	6.9	7.7	94	2	9	0	1022	992
09/01/2007	6	7.7	9.6	0	7.1	96	0	0	0	0	0
10/01/2007	2	4.8	7	0	4.7	99	0	0	0	0	0
11/01/2007	4.8	8.7	11.6	2	8.1	96	0	0	0	0	0
12/01/2007	4	8.6	14.4	0	6.8	88	6	13	0	1024	994
13/01/2007	1.8	6.1	8.2	0	6.1	100	0	0	0	0	0
14/01/2007	5	7.2	9.2	0	6.9	98	0	0	0	0	0
15/01/2007	3	8.6	14.2	0	6.3	85	0	0	0	0	0
16/01/2007	1.6	6.4	9.2	0	5.7	95	0	0	0	0	0
17/01/2007	7.6	9.7	13.2	0	9.1	96	0	0	0	0	0
18/01/2007	8	10.6	13.8	10	9.2	91	13	18	0	1025	995
19/01/2007	6	12.6	16.4	0	9.5	81	0	0	0	0	0
20/01/2007	4	8.4	12.6	10	7.8	96	0	0	0	0	0
21/01/2007	10.4	12.8	17	0	10.1	84	0	0	0	0	0
22/01/2007	9.6	12.5	15.6	0	8.4	76	0	0	0	0	0
23/01/2007	6	11.6	15	10	7.6	76	0	0	0	0	0
24/01/2007	2	3.9	6.8	4.1	2.4	90	0	0	0	0	0
25/01/2007	1	4.2	8.4	1.5	1.8	84	5	9	0	0	0
26/01/2007	-1	1.4	4.2	0.8	-0.2	89	0	0	0	0	0
27/01/2007	-3	1.5	8	0	-1.9	78	0	0	0	0	0
28/01/2007	-5	2.5	9.6	0	-0.2	82	0	0	0	0	0
29/01/2007	-1	4.9	8.6	0	2.9	87	0	0	0	0	0
30/01/2007	-2.2	1.8	7	0	1.6	99	0	0	0	0	0
31/01/2007	-1.2	3.1	7.4	0	2.4	95	0	0	0	0	0
01/02/2007	1	6.3	13.2	0	4.1	86	0	0	0	0	0
02/02/2007	-0.6	6.9	14.4	0	-4.2	45	0	0	0	0	0
03/02/2007	-3	3.9	13.2	0	-2.2	64	0	0	0	0	0
04/02/2007	-1	6.6	12	0	-4.3	46	0	0	0	0	0
05/02/2007	-5	3.9	13.4	0	-2.7	62	0	0	0	0	0
06/02/2007	1	7.5	12.2	10	3.3	75	0	0	0	0	0
07/02/2007	6	7.6	10.8	4.1	6.6	93	0	0	0	0	0
08/02/2007	4.4	9.7	14.4	7.9	5.3	74	0	0	0	0	0
09/02/2007	9.6	10.3	11.4	15	7.4	82	0	0	0	0	0
10/02/2007	6	10.4	14.2	0	5	69	0	0	0	0	0
11/02/2007	5	9.8	14.2	0	6.1	78	0	0	0	0	0
12/02/2007	8	10.2	13	2	8.1	87	0	0	0	0	0
13/02/2007	5	10.2	15	16	3.4	63	0	0	0	0	0
14/02/2007	2	7.9	14	0	4.2	77	0	0	0	0	0
15/02/2007	6	9.6	12.2	4.6	5.9	78	0	0	0	0	0
16/02/2007	1	7.7	15.4	0	0.5	60	0	0	0	0	0
17/02/2007	2.2	7.2	12.4	0	0	0	4	15	0	1022	992
18/02/2007	4	8	10.4	10	1.1	62	0	0	0	0	0
19/02/2007	6	8.6	11	0	2.5	65	0	0	0	0	0
20/02/2007	5.8	12.2	15.4	0	4.4	59	0	0	0	0	0
21/02/2007	3	9.9	13	1	7.6	86	0	0	0	0	0
22/02/2007	8.8	11.3	14.4	4.1	7.1	75	0	0	0	0	0
23/02/2007	1	10	15	0	4.2	67	0	0	0	0	0
24/02/2007	6.8	10.7	13.8	1	7.8	82	0	0	0	0	0
25/02/2007	8	11.2	13.4	1	8.8	85	0	0	0	0	0
26/02/2007	8.8	13.4	16.2	9.9	4.4	54	0	0	0	0	0
27/02/2007	0.6	11.3	17	0	-1.8	40	0	0	0	0	0
28/02/2007	3	11.4	15	0	6.2	70	0	0	0	0	0
01/03/2007	8.8	12.7	17.4	0	6.6	66	6	17	0	1011	982
02/03/2007	11.2	14.3	15.4	0	7.3	63	14	26	0	1009	980
03/03/2007	4.2	11.1	14.8	0	8.8	86	9	15	0	1014	984
04/03/2007	10.4	15.7	20.2	0	8.8	63	3	13	0	1019	990
05/03/2007	5	12.8	19.4	0	8	73	3	5	0	1023	993
07/03/2007	10	10.5	15.2	7.1	9.3	92	0	0	0	0	0
08/03/2007	8.8	13.6	17.2	2	5.8	59	0	0	0	0	0
09/03/2007	9.6	13.8	16	0	3	48	0	0	0	0	0
10/03/2007	6	12.2	14	0	-0.2	42	0	0	0	0	0
11/03/2007	9	10.6	13.4	0	1.2	52	0	0	0	0	0
12/03/2007	8.4	13.6	17	0	1.9	45	0	0	0	0	0
13/03/2007	1.6	13.9	19.8	0	-0.5	37	0	0	0	0	0
14/03/2007	2.2	15.2	20.6	0	1.2	39	0	0	0	0	0
15/03/2007	3	15.3	21.4	0	3.3	45	0	0	0	0	0
16/03/2007	3.4	12	20.4	0	3.7	57	0	0	0	0	0
17/03/2007	3	12.4	20.8	0	3.6	55	0	0	0	0	0
18/03/2007	4	11.8	18	0	5.1	63	0	0	0	0	0
19/03/2007	5	8.3	14	18	5.9	85	0	0	0	0	0
20/03/2007	1	4.1	8	7.1	1.3	82	0	0	0	0	0
21/03/2007	2	5.6	9.4	2	-1.2	62	0	0	0	0	0
22/03/2007	4	7	11.2	0	-4.2	45	0	0	0	0	0
23/03/2007	-2.4	6.2	13	0	-3.8	49	0	0	0	0	0
24/03/2007	-1.2	4.6	12	0.5	0.1	73	0	0	0	0	0
25/03/2007	3	6.2	10.2	1	4.1	86	0	0	0	0	0
26/03/2007	2.4	8.6	14	0.5	4.4	75	0	0	0	0	0
27/03/2007	4.8	9.1	12.2	1.5	4.3	72	0	0	0	0	0
28/03/2007	5.8	8.3	12.8	0	3.2	70	2	9	0	1016	986
29/03/2007	4.4	8.7	14	10	4.4	74	5	13	0	1015	986
30/03/2007	7	11.3	16.4	2	6.2	71	0	0	0	0	0
31/03/2007	4.6	9.7	14.2	10.9	5.8	77	0	0	0	0	0
01/04/2007	7	10.9	20	0	7.3	78	0	0	0	1024	994
02/04/2007	5.8	11.3	21.2	0	3.6	59	7	11	0	1022	993
03/04/2007	4.6	11.4	18.8	2	6.2	70	2	8	0	1011	982
04/04/2007	5	9.9	13.4	1	5.8	76	6	17	0	1002	972
05/04/2007	6	11.1	17.2	0	1.8	53	9	13	0	1012	982
06/04/2007	1	10.8	20.6	0	0	0	0	0	0	0	0
07/04/2007	2.2	12.3	21.6	0	3.3	54	0	0	0	0	0
